network_rank;network_id;region_id;region_longname;lobe;cortex
113;326;355;Auditory_4_Complex_R;Temp;Auditory_Association
114;130;25;PeriSylvian_Language_Area_L;Par;Temporo-Parieto_Occipital_Junction
114;130;28;Superior_Temporal_Visual_Area_L;Par;Temporo-Parieto_Occipital_Junction
114;130;78;Rostral_Area_6_L;Fr;Premotor
114;130;79;Area_IFJa_L;Fr;Inferior_Frontal
114;130;80;Area_IFJp_L;Fr;Inferior_Frontal
114;130;114;Frontal_Opercular_Area_3_L;Ins;Insular_and_Frontal_Opercular
114;130;115;Frontal_Opercular_Area_2_L;Fr;Insular_and_Frontal_Opercular
114;130;130;Area_STSv_posterior_L;Temp;Auditory_Association
114;130;149;Area_PFm_Complex_L;Par;Inferior_Parietal
115;182;182;Medial_Superior_Temporal_Area_R;Occ;MT+_Complex_and_Neighboring_Visual_Areas
115;182;352;Area_TG_Ventral_R;Temp;Lateral_Temporal
116;102;102;Area_OP2-3-VS_L;Par;Posterior_Opercular
117;67;47;Area_7PC_L;Par;Superior_Parietal
117;67;50;Medial_IntraParietal_Area_L;Par;Superior_Parietal
117;67;52;Area_2_L;Par;Somatosensory_and_Motor
117;67;67;Area_8Av_L;Fr;Dorsolateral_Prefrontal
117;67;96;Area_6_anterior_L;Fr;Premotor
117;67;149;Area_PFm_Complex_L;Par;Inferior_Parietal
118;272;272;Area_13l_R;Fr;Orbital_and_Polar_Frontal
119;161;57;Area_Posterior_24_prime_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
119;161;60;Area_p32_prime_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
119;161;161;Area_31pd_L;Par;Posterior_Cingulate
119;161;179;Area_anterior_32_prime_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
120;43;43;Supplementary_and_Cingulate_Eye_Field_L;Fr;Paracentral_Lobular_and_Mid_Cingulate
120;43;179;Area_anterior_32_prime_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
121;158;7;Eighth_Visual_Area_L;Occ;Ventral_Stream_Visual
121;158;24;Primary_Auditory_Cortex_L;Temp;Early_Auditory
121;158;158;Area_V3CD_L;Occ;MT+_Complex_and_Neighboring_Visual_Areas
122;136;56;Ventral_Area_6_L;Fr;Premotor
122;136;78;Rostral_Area_6_L;Fr;Premotor
122;136;136;Area_TE2_posterior_L;Temp;Lateral_Temporal
123;283;283;Area_52_R;Ins;Early_Auditory
123;283;287;Area_TA2_R;Temp;Auditory_Association
124;312;181;Primary_Visual_Cortex_R;Occ;Primary_Visual
124;312;184;Second_Visual_Area_R;Occ;Early_Visual
124;312;205;PeriSylvian_Language_Area_R;Par;Temporo-Parieto_Occipital_Junction
124;312;208;Superior_Temporal_Visual_Area_R;Par;Temporo-Parieto_Occipital_Junction
124;312;254;Area_44_R;Fr;Inferior_Frontal
124;312;258;Rostral_Area_6_R;Fr;Premotor
124;312;259;Area_IFJa_R;Fr;Inferior_Frontal
124;312;261;Area_IFSp_R;Fr;Inferior_Frontal
124;312;285;Area_PFcm_R;Par;Early_Auditory
124;312;288;Frontal_Opercular_Area_4_R;Fr;Insular_and_Frontal_Opercular
124;312;293;Frontal_Opercular_Area_1_R;Fr;Posterior_Opercular
124;312;294;Frontal_Opercular_Area_3_R;Ins;Insular_and_Frontal_Opercular
124;312;312;Area_TE1_anterior_R;Temp;Lateral_Temporal
124;312;328;Area_PF_Complex_R;Par;Inferior_Parietal
124;312;329;Area_PFm_Complex_R;Par;Inferior_Parietal
125;229;229;Ventral_IntraParietal_Complex_R;Par;Superior_Parietal
125;229;353;Medial_Belt_Complex_R;Temp;Early_Auditory
126;38;38;Area_23c_L;Par;Paracentral_Lobular_and_Mid_Cingulate
126;38;57;Area_Posterior_24_prime_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
127;318;236;Ventral_Area_6_R;Fr;Premotor
127;318;253;Area_8C_R;Fr;Dorsolateral_Prefrontal
127;318;311;Area_TG_dorsal_R;Temp;Lateral_Temporal
127;318;318;Area_PH_R;Temp;MT+_Complex_and_Neighboring_Visual_Areas
127;318;323;Area_PGp_R;Par;Inferior_Parietal
127;318;352;Area_TG_Ventral_R;Temp;Lateral_Temporal
128;15;15;Parieto-Occipital_Sulcus_Area_2_L;Occ;Posterior_Cingulate
128;15;118;Entorhinal_Cortex_L;Temp;Medial_Temporal
128;15;119;PreSubiculum_L;Temp;Medial_Temporal
129;307;307;ParaHippocampal_Area_3_R;Temp;Medial_Temporal
129;307;311;Area_TG_dorsal_R;Temp;Lateral_Temporal
130;273;181;Primary_Visual_Cortex_R;Occ;Primary_Visual
130;273;273;Orbital_Frontal_Complex_R;Fr;Orbital_and_Polar_Frontal
130;273;311;Area_TG_dorsal_R;Temp;Lateral_Temporal
131;210;210;Area_7m_R;Par;Posterior_Cingulate
131;210;237;Area_Posterior_24_prime_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
131;210;238;Area_33_prime_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
131;210;241;Area_a24_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
131;210;242;Area_dorsal_32_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
131;210;299;PreSubiculum_R;Temp;Medial_Temporal
131;210;359;Area_anterior_32_prime_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
131;210;360;Area_posterior_24_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
132;27;27;PreCuneus_Visual_Area_L;Par;Posterior_Cingulate
132;27;60;Area_p32_prime_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
133;82;8;Primary_Motor_Cortex_L;Fr;Somatosensory_and_Motor
133;82;82;Area_IFSa_L;Fr;Inferior_Frontal
133;82;134;Area_TE2_anterior_L;Temp;Lateral_Temporal
133;82;135;Area_TF_L;Temp;Medial_Temporal
134;295;295;Frontal_Opercular_Area_2_R;Ins;Insular_and_Frontal_Opercular
134;295;310;Area_STSv_posterior_R;Temp;Auditory_Association
135;225;225;Medial_Area_7A_R;Par;Superior_Parietal
135;225;257;Area_anterior_47r_R;Fr;Inferior_Frontal
136;105;99;Area_43_L;Fr;Posterior_Opercular
136;105;105;Area_PFcm_L;Par;Early_Auditory
136;105;132;Area_TE1_anterior_L;Temp;Lateral_Temporal
136;105;134;Area_TE2_anterior_L;Temp;Lateral_Temporal
136;105;176;Area_STSv_anterior_L;Temp;Auditory_Association
137;108;26;Superior_Frontal_Language_Area_L;Fr;Dorsolateral_Prefrontal
137;108;44;Area_6m_anterior_L;Fr;Paracentral_Lobular_and_Mid_Cingulate
137;108;98;Superior_6-8_Transitional_Area_L;Fr;Dorsolateral_Prefrontal
137;108;108;Frontal_Opercular_Area_4_L;Fr;Insular_and_Frontal_Opercular
137;108;125;Auditory_5_Complex_L;Temp;Auditory_Association
137;108;128;Area_STSd_anterior_L;Temp;Auditory_Association
137;108;129;Area_STSd_posterior_L;Temp;Auditory_Association
137;108;131;Area_TG_dorsal_L;Temp;Lateral_Temporal
137;108;132;Area_TE1_anterior_L;Temp;Lateral_Temporal
137;108;175;Auditory_4_Complex_L;Temp;Auditory_Association
138;46;26;Superior_Frontal_Language_Area_L;Fr;Dorsolateral_Prefrontal
138;46;46;Lateral_Area_7P_L;Par;Superior_Parietal
138;46;70;Area_8B_Lateral_L;Fr;Dorsolateral_Prefrontal
138;46;71;Area_9_Posterior_L;Fr;Dorsolateral_Prefrontal
138;46;77;Area_anterior_47r_L;Fr;Inferior_Frontal
138;46;173;Medial_Belt_Complex_L;Temp;Early_Auditory
139;193;187;Eighth_Visual_Area_R;Occ;Ventral_Stream_Visual
139;193;193;Area_V3A_R;Occ;Dorsal_Stream_Visual
139;193;202;Posterior_InferoTemporal_complex_R;Occ;Ventral_Stream_Visual
139;193;249;Area_9_Middle_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
139;193;250;Area_8B_Lateral_R;Fr;Dorsolateral_Prefrontal
139;193;251;Area_9_Posterior_R;Fr;Dorsolateral_Prefrontal
139;193;252;Area_10d_R;Fr;Orbital_and_Polar_Frontal
139;193;257;Area_anterior_47r_R;Fr;Inferior_Frontal
139;193;267;Area_9_anterior_R;Fr;Dorsolateral_Prefrontal
139;193;270;Polar_10p_R;Fr;Orbital_and_Polar_Frontal
139;193;303;Area_STGa_R;Temp;Auditory_Association
139;193;315;Area_TF_R;Temp;Medial_Temporal
139;193;333;VentroMedial_Visual_Area_1_R;Occ;Ventral_Stream_Visual
139;193;334;VentroMedial_Visual_Area_3_R;Occ;Ventral_Stream_Visual
139;193;340;VentroMedial_Visual_Area_2_R;Occ;Ventral_Stream_Visual
139;193;353;Medial_Belt_Complex_R;Temp;Early_Auditory
139;193;356;Area_STSv_anterior_R;Temp;Auditory_Association
140;226;206;Superior_Frontal_Language_Area_R;Fr;Dorsolateral_Prefrontal
140;226;226;Lateral_Area_7P_R;Par;Superior_Parietal
140;226;250;Area_8B_Lateral_R;Fr;Dorsolateral_Prefrontal
140;226;251;Area_9_Posterior_R;Fr;Dorsolateral_Prefrontal
140;226;257;Area_anterior_47r_R;Fr;Inferior_Frontal
140;226;353;Medial_Belt_Complex_R;Temp;Early_Auditory
141;333;193;Area_V3A_R;Occ;Dorsal_Stream_Visual
141;333;311;Area_TG_dorsal_R;Temp;Lateral_Temporal
141;333;333;VentroMedial_Visual_Area_1_R;Occ;Ventral_Stream_Visual
142;29;29;Medial_Area_7P_L;Par;Superior_Parietal
143;308;181;Primary_Visual_Cortex_R;Occ;Primary_Visual
143;308;184;Second_Visual_Area_R;Occ;Early_Visual
143;308;185;Third_Visual_Area_R;Occ;Early_Visual
143;308;186;Fourth_Visual_Area_R;Occ;Early_Visual
143;308;196;Seventh_Visual_Area_R;Occ;Dorsal_Stream_Visual
143;308;208;Superior_Temporal_Visual_Area_R;Par;Temporo-Parieto_Occipital_Junction
143;308;288;Frontal_Opercular_Area_4_R;Fr;Insular_and_Frontal_Opercular
143;308;293;Frontal_Opercular_Area_1_R;Fr;Posterior_Opercular
143;308;294;Frontal_Opercular_Area_3_R;Ins;Insular_and_Frontal_Opercular
143;308;308;Area_STSd_anterior_R;Temp;Auditory_Association
144;289;206;Superior_Frontal_Language_Area_R;Fr;Dorsolateral_Prefrontal
144;289;224;Area_6m_anterior_R;Fr;Paracentral_Lobular_and_Mid_Cingulate
144;289;250;Area_8B_Lateral_R;Fr;Dorsolateral_Prefrontal
144;289;284;RetroInsular_Cortex_R;Par;Early_Auditory
144;289;289;Middle_Insular_Area_R;Ins;Insular_and_Frontal_Opercular
144;289;305;Auditory_5_Complex_R;Temp;Auditory_Association
144;289;355;Auditory_4_Complex_R;Temp;Auditory_Association
145;145;9;Primary_Sensory_Cortex_L;Par;Somatosensory_and_Motor
145;145;10;Frontal_Eye_Fields_L;Fr;Premotor
145;145;11;Premotor_Eye_Field_L;Fr;Premotor
145;145;12;Area_55b_L;Fr;Premotor
145;145;52;Area_2_L;Par;Somatosensory_and_Motor
145;145;56;Ventral_Area_6_L;Fr;Premotor
145;145;124;ParaBelt_Complex_L;Temp;Early_Auditory
145;145;145;Area_IntraParietal_1_L;Par;Inferior_Parietal
145;145;175;Auditory_4_Complex_L;Temp;Auditory_Association
146;342;237;Area_Posterior_24_prime_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
146;342;240;Area_p32_prime_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
146;342;342;Area_31a_R;Par;Posterior_Cingulate
146;342;359;Area_anterior_32_prime_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
147;124;17;IntraParietal_Sulcus_Area_1_L;Par;Dorsal_Stream_Visual
147;124;48;Area_Lateral_IntraParietal_ventral_L;Par;Superior_Parietal
147;124;50;Medial_IntraParietal_Area_L;Par;Superior_Parietal
147;124;75;Area_45_L;Fr;Inferior_Frontal
147;124;124;ParaBelt_Complex_L;Temp;Early_Auditory
147;124;145;Area_IntraParietal_1_L;Par;Inferior_Parietal
147;124;169;Area_Frontal_Opercular_5_L;Fr;Insular_and_Frontal_Opercular
148;34;34;Area_dorsal_23_a+b_L;Par;Posterior_Cingulate
148;34;59;Anterior_24_prime_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
148;34;179;Area_anterior_32_prime_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
149;174;74;Area_44_L;Fr;Inferior_Frontal
149;174;169;Area_Frontal_Opercular_5_L;Fr;Insular_and_Frontal_Opercular
149;174;174;Lateral_Belt_Complex_L;Temp;Early_Auditory
150;147;147;Area_PF_Opercular_L;Par;Inferior_Parietal
151;336;336;Area_V4t_R;Occ;MT+_Complex_and_Neighboring_Visual_Areas
152;354;254;Area_44_R;Fr;Inferior_Frontal
152;354;349;Area_Frontal_Opercular_5_R;Ins;Insular_and_Frontal_Opercular
152;354;354;Lateral_Belt_Complex_R;Temp;Early_Auditory
153;35;35;Area_31p_ventral_L;Par;Posterior_Cingulate
153;35;59;Anterior_24_prime_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
153;35;60;Area_p32_prime_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
153;35;61;Area_a24_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
153;35;62;Area_dorsal_32_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
153;35;64;Area_p32_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
153;35;69;Area_9_Middle_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
153;35;164;Area_25_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
153;35;179;Area_anterior_32_prime_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
154;322;298;Entorhinal_Cortex_R;Temp;Medial_Temporal
154;322;322;Dorsal_Transitional_Visual_Area_R;Par;Posterior_Cingulate
155;313;255;Area_45_R;Fr;Inferior_Frontal
155;313;313;Area_TE1_posterior_R;Temp;Lateral_Temporal
155;313;329;Area_PFm_Complex_R;Par;Inferior_Parietal
156;162;57;Area_Posterior_24_prime_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
156;162;60;Area_p32_prime_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
156;162;162;Area_31a_L;Par;Posterior_Cingulate
156;162;179;Area_anterior_32_prime_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
157;146;146;Area_IntraParietal_0_L;Occ;Inferior_Parietal
157;146;175;Auditory_4_Complex_L;Temp;Auditory_Association
158;316;236;Ventral_Area_6_R;Fr;Premotor
158;316;258;Rostral_Area_6_R;Fr;Premotor
158;316;316;Area_TE2_posterior_R;Temp;Lateral_Temporal
159;93;1;Primary_Visual_Cortex_L;Occ;Primary_Visual
159;93;93;Orbital_Frontal_Complex_L;Fr;Orbital_and_Polar_Frontal
159;93;131;Area_TG_dorsal_L;Temp;Lateral_Temporal
160;59;14;RetroSplenial_Complex_L;Par;Posterior_Cingulate
160;59;31;Parieto-Occipital_Sulcus_Area_1_L;Par;Posterior_Cingulate
160;59;34;Area_dorsal_23_a+b_L;Par;Posterior_Cingulate
160;59;35;Area_31p_ventral_L;Par;Posterior_Cingulate
160;59;59;Anterior_24_prime_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
160;59;64;Area_p32_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
160;59;118;Entorhinal_Cortex_L;Temp;Medial_Temporal
161;96;42;Lateral_Area_7A_L;Par;Superior_Parietal
161;96;53;Area_3a_L;Fr;Somatosensory_and_Motor
161;96;67;Area_8Av_L;Fr;Dorsolateral_Prefrontal
161;96;96;Area_6_anterior_L;Fr;Premotor
162;16;7;Eighth_Visual_Area_L;Occ;Ventral_Stream_Visual
162;16;16;Seventh_Visual_Area_L;Occ;Dorsal_Stream_Visual
162;16;75;Area_45_L;Fr;Inferior_Frontal
162;16;125;Auditory_5_Complex_L;Temp;Auditory_Association
162;16;128;Area_STSd_anterior_L;Temp;Auditory_Association
162;16;129;Area_STSd_posterior_L;Temp;Auditory_Association
162;16;131;Area_TG_dorsal_L;Temp;Lateral_Temporal
162;16;172;Area_TG_Ventral_L;Temp;Lateral_Temporal
162;16;175;Auditory_4_Complex_L;Temp;Auditory_Association
162;16;176;Area_STSv_anterior_L;Temp;Auditory_Association
163;184;184;Second_Visual_Area_R;Occ;Early_Visual
163;184;202;Posterior_InferoTemporal_complex_R;Occ;Ventral_Stream_Visual
163;184;250;Area_8B_Lateral_R;Fr;Dorsolateral_Prefrontal
163;184;251;Area_9_Posterior_R;Fr;Dorsolateral_Prefrontal
163;184;252;Area_10d_R;Fr;Orbital_and_Polar_Frontal
163;184;255;Area_45_R;Fr;Inferior_Frontal
163;184;256;Area_47l_(47_lateral)_R;Fr;Inferior_Frontal
163;184;257;Area_anterior_47r_R;Fr;Inferior_Frontal
163;184;267;Area_9_anterior_R;Fr;Dorsolateral_Prefrontal
163;184;269;Area_anterior_10p_R;Fr;Orbital_and_Polar_Frontal
163;184;270;Polar_10p_R;Fr;Orbital_and_Polar_Frontal
163;184;274;Area_47s_R;Fr;Orbital_and_Polar_Frontal
163;184;287;Area_TA2_R;Temp;Auditory_Association
163;184;299;PreSubiculum_R;Temp;Medial_Temporal
163;184;308;Area_STSd_anterior_R;Temp;Auditory_Association
163;184;311;Area_TG_dorsal_R;Temp;Lateral_Temporal
163;184;312;Area_TE1_anterior_R;Temp;Lateral_Temporal
163;184;315;Area_TF_R;Temp;Medial_Temporal
163;184;349;Area_Frontal_Opercular_5_R;Ins;Insular_and_Frontal_Opercular
163;184;350;Area_posterior_10p_R;Fr;Orbital_and_Polar_Frontal
163;184;352;Area_TG_Ventral_R;Temp;Lateral_Temporal
163;184;355;Auditory_4_Complex_R;Temp;Auditory_Association
163;184;356;Area_STSv_anterior_R;Temp;Auditory_Association
164;288;206;Superior_Frontal_Language_Area_R;Fr;Dorsolateral_Prefrontal
164;288;224;Area_6m_anterior_R;Fr;Paracentral_Lobular_and_Mid_Cingulate
164;288;278;Superior_6-8_Transitional_Area_R;Fr;Dorsolateral_Prefrontal
164;288;288;Frontal_Opercular_Area_4_R;Fr;Insular_and_Frontal_Opercular
164;288;305;Auditory_5_Complex_R;Temp;Auditory_Association
164;288;308;Area_STSd_anterior_R;Temp;Auditory_Association
164;288;309;Area_STSd_posterior_R;Temp;Auditory_Association
164;288;311;Area_TG_dorsal_R;Temp;Lateral_Temporal
164;288;312;Area_TE1_anterior_R;Temp;Lateral_Temporal
164;288;355;Auditory_4_Complex_R;Temp;Auditory_Association
165;240;207;PreCuneus_Visual_Area_R;Par;Posterior_Cingulate
165;240;213;Area_ventral_23_a+b_R;Par;Posterior_Cingulate
165;240;215;Area_31p_ventral_R;Par;Posterior_Cingulate
165;240;240;Area_p32_prime_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
165;240;341;Area_31pd_R;Par;Posterior_Cingulate
165;240;342;Area_31a_R;Par;Posterior_Cingulate
166;346;311;Area_TG_dorsal_R;Temp;Lateral_Temporal
166;346;346;posterior_OFC_Complex_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
167;350;181;Primary_Visual_Cortex_R;Occ;Primary_Visual
167;350;184;Second_Visual_Area_R;Occ;Early_Visual
167;350;350;Area_posterior_10p_R;Fr;Orbital_and_Polar_Frontal
168;230;230;Medial_IntraParietal_Area_R;Par;Superior_Parietal
168;230;247;Area_8Av_R;Fr;Dorsolateral_Prefrontal
168;230;250;Area_8B_Lateral_R;Fr;Dorsolateral_Prefrontal
168;230;251;Area_9_Posterior_R;Fr;Dorsolateral_Prefrontal
168;230;255;Area_45_R;Fr;Inferior_Frontal
168;230;304;ParaBelt_Complex_R;Temp;Early_Auditory
168;230;349;Area_Frontal_Opercular_5_R;Ins;Insular_and_Frontal_Opercular
168;230;353;Medial_Belt_Complex_R;Temp;Early_Auditory
168;230;355;Auditory_4_Complex_R;Temp;Auditory_Association
169;125;3;Sixth_Visual_Area_L;Occ;Dorsal_Stream_Visual
169;125;5;Third_Visual_Area_L;Occ;Early_Visual
169;125;6;Fourth_Visual_Area_L;Occ;Early_Visual
169;125;16;Seventh_Visual_Area_L;Occ;Dorsal_Stream_Visual
169;125;74;Area_44_L;Fr;Inferior_Frontal
169;125;107;Area_TA2_L;Temp;Auditory_Association
169;125;108;Frontal_Opercular_Area_4_L;Fr;Insular_and_Frontal_Opercular
169;125;109;Middle_Insular_Area_L;Ins;Insular_and_Frontal_Opercular
169;125;125;Auditory_5_Complex_L;Temp;Auditory_Association
169;125;152;Area_V6A_L;Occ;Dorsal_Stream_Visual
170;178;3;Sixth_Visual_Area_L;Occ;Dorsal_Stream_Visual
170;178;107;Area_TA2_L;Temp;Auditory_Association
170;178;178;Para-Insular_Area_L;Temp;Insular_and_Frontal_Opercular
171;152;63;Area_8BM_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
171;152;70;Area_8B_Lateral_L;Fr;Dorsolateral_Prefrontal
171;152;77;Area_anterior_47r_L;Fr;Inferior_Frontal
171;152;89;Area_anterior_10p_L;Fr;Orbital_and_Polar_Frontal
171;152;107;Area_TA2_L;Temp;Auditory_Association
171;152;125;Auditory_5_Complex_L;Temp;Auditory_Association
171;152;152;Area_V6A_L;Occ;Dorsal_Stream_Visual
171;152;173;Medial_Belt_Complex_L;Temp;Early_Auditory
171;152;175;Auditory_4_Complex_L;Temp;Auditory_Association
172;153;13;Area_V3A_L;Occ;Dorsal_Stream_Visual
172;153;131;Area_TG_dorsal_L;Temp;Lateral_Temporal
172;153;153;VentroMedial_Visual_Area_1_L;Occ;Ventral_Stream_Visual
173;74;24;Primary_Auditory_Cortex_L;Temp;Early_Auditory
173;74;44;Area_6m_anterior_L;Fr;Paracentral_Lobular_and_Mid_Cingulate
173;74;70;Area_8B_Lateral_L;Fr;Dorsolateral_Prefrontal
173;74;74;Area_44_L;Fr;Inferior_Frontal
173;74;98;Superior_6-8_Transitional_Area_L;Fr;Dorsolateral_Prefrontal
173;74;104;RetroInsular_Cortex_L;Par;Early_Auditory
173;74;125;Auditory_5_Complex_L;Temp;Auditory_Association
173;74;129;Area_STSd_posterior_L;Temp;Auditory_Association
173;74;131;Area_TG_dorsal_L;Temp;Lateral_Temporal
173;74;132;Area_TE1_anterior_L;Temp;Lateral_Temporal
173;74;137;Area_PHT_L;Temp;Lateral_Temporal
173;74;174;Lateral_Belt_Complex_L;Temp;Early_Auditory
173;74;176;Area_STSv_anterior_L;Temp;Auditory_Association
173;74;177;Area_TE1_Middle_L;Temp;Lateral_Temporal
174;196;187;Eighth_Visual_Area_R;Occ;Ventral_Stream_Visual
174;196;196;Seventh_Visual_Area_R;Occ;Dorsal_Stream_Visual
174;196;255;Area_45_R;Fr;Inferior_Frontal
174;196;305;Auditory_5_Complex_R;Temp;Auditory_Association
174;196;308;Area_STSd_anterior_R;Temp;Auditory_Association
174;196;309;Area_STSd_posterior_R;Temp;Auditory_Association
174;196;311;Area_TG_dorsal_R;Temp;Lateral_Temporal
174;196;352;Area_TG_Ventral_R;Temp;Lateral_Temporal
174;196;355;Auditory_4_Complex_R;Temp;Auditory_Association
174;196;356;Area_STSv_anterior_R;Temp;Auditory_Association
175;88;5;Third_Visual_Area_L;Occ;Early_Visual
175;88;88;Area_10v_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
176;140;56;Ventral_Area_6_L;Fr;Premotor
176;140;79;Area_IFJa_L;Fr;Inferior_Frontal
176;140;80;Area_IFJp_L;Fr;Inferior_Frontal
176;140;140;Area_TemporoParietoOccipital_Junction_2_L;Par;Temporo-Parieto_Occipital_Junction
176;140;151;Area_PGs_L;Par;Inferior_Parietal
177;149;8;Primary_Motor_Cortex_L;Fr;Somatosensory_and_Motor
177;149;12;Area_55b_L;Fr;Premotor
177;149;51;Area_1_L;Par;Somatosensory_and_Motor
177;149;52;Area_2_L;Par;Somatosensory_and_Motor
177;149;53;Area_3a_L;Fr;Somatosensory_and_Motor
177;149;63;Area_8BM_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
177;149;67;Area_8Av_L;Fr;Dorsolateral_Prefrontal
177;149;73;Area_8C_L;Fr;Dorsolateral_Prefrontal
177;149;99;Area_43_L;Fr;Posterior_Opercular
177;149;130;Area_STSv_posterior_L;Temp;Auditory_Association
177;149;132;Area_TE1_anterior_L;Temp;Lateral_Temporal
177;149;133;Area_TE1_posterior_L;Temp;Lateral_Temporal
177;149;149;Area_PFm_Complex_L;Par;Inferior_Parietal
177;149;176;Area_STSv_anterior_L;Temp;Auditory_Association
177;149;177;Area_TE1_Middle_L;Temp;Lateral_Temporal
178;203;203;Middle_Temporal_Area_R;Occ;MT+_Complex_and_Neighboring_Visual_Areas
178;203;315;Area_TF_R;Temp;Medial_Temporal
179;50;50;Medial_IntraParietal_Area_L;Par;Superior_Parietal
179;50;67;Area_8Av_L;Fr;Dorsolateral_Prefrontal
179;50;70;Area_8B_Lateral_L;Fr;Dorsolateral_Prefrontal
179;50;71;Area_9_Posterior_L;Fr;Dorsolateral_Prefrontal
179;50;75;Area_45_L;Fr;Inferior_Frontal
179;50;124;ParaBelt_Complex_L;Temp;Early_Auditory
179;50;169;Area_Frontal_Opercular_5_L;Fr;Insular_and_Frontal_Opercular
179;50;173;Medial_Belt_Complex_L;Temp;Early_Auditory
179;50;175;Auditory_4_Complex_L;Temp;Auditory_Association
180;118;15;Parieto-Occipital_Sulcus_Area_2_L;Occ;Posterior_Cingulate
180;118;59;Anterior_24_prime_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
180;118;118;Entorhinal_Cortex_L;Temp;Medial_Temporal
180;118;142;Dorsal_Transitional_Visual_Area_L;Occ;Posterior_Cingulate
180;118;180;Area_posterior_24_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
181;116;8;Primary_Motor_Cortex_L;Fr;Somatosensory_and_Motor
181;116;78;Rostral_Area_6_L;Fr;Premotor
181;116;99;Area_43_L;Fr;Posterior_Opercular
181;116;100;Area_OP4-PV_L;Par;Posterior_Opercular
181;116;116;Area_PFt_L;Par;Inferior_Parietal
182;52;52;Area_2_L;Par;Somatosensory_and_Motor
182;52;67;Area_8Av_L;Fr;Dorsolateral_Prefrontal
182;52;144;Area_IntraParietal_2_L;Par;Inferior_Parietal
182;52;145;Area_IntraParietal_1_L;Par;Inferior_Parietal
182;52;149;Area_PFm_Complex_L;Par;Inferior_Parietal
183;33;33;Area_ventral_23_a+b_L;Par;Posterior_Cingulate
183;33;58;Area_33_prime_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
183;33;60;Area_p32_prime_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
183;33;61;Area_a24_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
183;33;62;Area_dorsal_32_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
183;33;64;Area_p32_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
183;33;69;Area_9_Middle_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
183;33;164;Area_25_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
183;33;179;Area_anterior_32_prime_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
183;33;180;Area_posterior_24_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
184;49;49;Ventral_IntraParietal_Complex_L;Par;Superior_Parietal
184;49;173;Medial_Belt_Complex_L;Temp;Early_Auditory
185;47;26;Superior_Frontal_Language_Area_L;Fr;Dorsolateral_Prefrontal
185;47;44;Area_6m_anterior_L;Fr;Paracentral_Lobular_and_Mid_Cingulate
185;47;47;Area_7PC_L;Par;Superior_Parietal
185;47;67;Area_8Av_L;Fr;Dorsolateral_Prefrontal
185;47;70;Area_8B_Lateral_L;Fr;Dorsolateral_Prefrontal
186;44;42;Lateral_Area_7A_L;Par;Superior_Parietal
